序號,縣市,業者,品項,批號,有效日期,備註
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-18L,C2240626O,20270623,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-18L,C2290526O,20270528,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-18L,C2300426O,20270429,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL040626D,20270603,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL210426D,20270420,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL240626D,20270623,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽炸酥油-18L,BL280526D,20270527,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽香油-3L,BS050526L,20280419,福壽自行揭露
,雲林縣,天下糧倉食品原料有限公司,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,高雄市,天立行,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,新北市,天成糧行,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,新北市,天成糧行,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,新北市,天成糧行,福壽大豆沙拉油-3L,C1160626K,20270615,福壽自行揭露
,新北市,天成糧行,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,福壽自行揭露
,新北市,天成糧行,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,新北市,天成糧行,福壽炸酥油-18L,BL190526D,20270518,福壽自行揭露
,新北市,天成糧行,福壽炸酥油-18L,BL220526D,20270521,福壽自行揭露
,新北市,天成糧行,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,新北市,天成糧行,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,新北市,天成糧行,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,臺北市,太子置業有限公司,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,臺北市,太子置業有限公司,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,臺南市,太太樂國際行銷有限公司,福壽好味香油-200g,BL120526H,20280428,福壽自行揭露
,臺南市,太太樂國際行銷有限公司,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,高雄市,太平洋食品廠,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,高雄市,太平洋食品廠,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,臺中市,太御食品股份有限公司,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2200426O,20270419,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2240626O,20270623,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽大豆沙拉油-18L,C2300626O,20270629,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL010726D,20270630,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL050626D,20270604,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL150526D,20270514,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL220426D,20270421,福壽自行揭露
,臺中市,太御食品股份有限公司,福壽炸酥油-18L,BL250626D,20270624,福壽自行揭露
,新竹市,文發商行,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,福壽自行揭露
,新竹市,文發商行,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,新竹市,文發商行,沙拉油 １８Ｌ,C2140426P,20270413,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18K,C2090626P,20270608,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18L,C2060526O,20270505,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18L,C2140426P,20270413,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-3L,C1100426K,20270409,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,新竹市,文發商行,福壽大豆沙拉油-3L,C1270426K,20270426,福壽自行揭露
,新竹市,文發商行,福壽好味香油-3L,BL030626L,20280519,福壽自行揭露
,新竹市,文發商行,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,新竹市,文發商行,福壽香油-3L,BS060526L,20280428,福壽自行揭露
,新竹市,文發商行,福壽香油-3L,BS180626L,20280607,福壽自行揭露
,新北市,日源實業有限公司,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,新北市,日源實業有限公司,福壽大豆沙拉油-18K,C2090626P,20270608,福壽自行揭露
,新北市,日源實業有限公司,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,新北市,日源實業有限公司,福壽大豆沙拉油-18L,C2230626P,20270622,福壽自行揭露
,桃園市,日燦股份有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,桃園市,日燦股份有限公司,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,桃園市,日燦股份有限公司,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,桃園市,日燦股份有限公司,福壽香油-3L,BS040626L,20280531,福壽自行揭露
,桃園市,日燦股份有限公司,福壽香油-3L,BS050526L,20280419,福壽自行揭露
,桃園市,日燦股份有限公司,福壽香油-3L,BS160626L,20280607,福壽自行揭露
,桃園市,日燦股份有限公司,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,臺北市,王宜庭,福壽好味香油-3L,BL030626L,20280519,福壽自行揭露
,高雄市,王淑玲,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18K,C2090626P,20270608,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18K,C2130426P,20270412,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18L,C2190526O,20270518,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,高雄市,王淑玲,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL100626D,20270609,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL180526D,20270517,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL190526D,20270518,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL200426D,20270419,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL200526D,20270519,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL210426D,20270420,福壽自行揭露
,高雄市,王淑玲,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,桃園市,世宇,一級黃豆油,314-1150507,20270506,福壽自行揭露
,桃園市,仟盈有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,314-1150425,20270424,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,314-1150507,20270506,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,315-1150413,20270412,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,316-1150515,20270514,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,316-1150609,20270608,福壽自行揭露
,彰化縣,北斗馨油股,一級黃豆油,316-1150623,20270622,福壽自行揭露
,彰化縣,北斗馨油股份有限公司,NULL,BL260626F,20280612,福壽自行揭露
,臺北市,北平半畝園餐廳,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺北市,北平半畝園餐廳,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺北市,北平半畝園餐廳,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,臺北市,北平半畝園餐廳,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,臺南市,卡多利亞食品股份有限公司,沙拉油 １８Ｌ,C2280526O,2027/05/27,福壽自行揭露
,臺南市,卡多利亞食品股份有限公司,福壽大豆沙拉油-18L,C2280526O,20270527,福壽自行揭露
,臺南市,卡多利亞食品股份有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,臺南市,卡多利亞食品股份有限公司,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,臺南市,古福公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,臺中市,台邑餐飲,一級黃豆油,315-1150614,20270613,福壽自行揭露
,臺中市,台邑餐飲,一級黃豆油,316-1150504,20270503,福壽自行揭露
,臺中市,台邑餐飲,一級黃豆油,316-1150623,20270622,福壽自行揭露
,臺中市,台邑餐飲有限公司,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,臺中市,台邑餐飲有限公司,福壽大豆沙拉油-18L,C2090626O,20270608,福壽自行揭露
,臺中市,台邑餐飲有限公司,福壽大豆沙拉油-18L,C2190526O,20270518,福壽自行揭露
,臺中市,台邑餐飲有限公司,福壽大豆沙拉油-18L,C2200526P,20270519,福壽自行揭露
,臺中市,台邑餐飲有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,臺中市,台耕產業工,一級黃豆油,315-1150428,20270427,福壽自行揭露
,臺中市,台耕產業工,,314-1150518,20270517,福壽自行揭露
,臺北市,台農醬園,福壽香油-3L,BS220526L,20280513,福壽自行揭露
,臺北市,台農醬園,福壽香油-3L,BS250526L,20280513,福壽自行揭露
,臺北市,台農醬園,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,高雄市,台灣第一家自立店,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2030626O,20270602,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2040526O,20270503,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2100426O,20270409,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,高雄市,台灣第一家自立店,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL050526D,20270504,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL050626D,20270604,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL100626D,20270609,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL130426D,20270412,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL190526D,20270518,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,高雄市,台灣第一家自立店,福壽炸酥油-18L,BL300426D,20270429,福壽自行揭露
,臺北市,台灣植物油製煉工業同業公會,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,不飽和大豆沙拉油-2L,C1010726A,20280624,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,不飽和大豆沙拉油-2L,C1160426A,20280410,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,好味香油 ２００ｇP*12,BL050626H,2028/05/21,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,好味香油 ２００ｇP*12,BL080626H,2028/05/21,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽大豆沙拉油-600CC,C1230426A,20270422,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽大豆沙拉油-600CC,C1290626A,20270628,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL050626H,20280521,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL080626H,20280521,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL120526H,20280428,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL130526H,20280428,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL160426H,20280410,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,臺中市,台灣楓康超市股份有限公司,福壽好味香油-200g,BL300626H,20280618,福壽自行揭露
,臺中市,四通食材有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,臺中市,四通食材有限公司,健味香油 ３Ｌ(P*6),BL100626L,2028/05/22,福壽自行揭露
,臺中市,四通食材有限公司,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,臺中市,四通食材有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,臺中市,四通食材有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,臺中市,四通食材有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,臺中市,四通食材有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
